5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 92.09, 200.0, 0.0
5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 112.24, 200.0, 0.0
5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 132.4, 200.0, 0.0
5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 152.55, 200.0, 0.0
5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 172.71, 200.0, 0.0
5.0, 1.0, 0.0, 4.0, 0.0, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 192.87, 200.0, 0.0
5.0, 1.0, 0.0, 23.0, 0.3, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 2700.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 25.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 27.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 29.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 31.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 33.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 36.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 38.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 40.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 42.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 6000.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 44.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 46.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 48.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 50.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 52.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 54.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 56.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 58.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 60.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 62.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 65.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 67.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 69.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 71.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 73.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 75.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 77.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 79.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 81.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 83.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 85.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 87.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 89.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 91.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 93.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 2.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 95.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 97.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 100.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 102.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 6000.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 104.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 106.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 108.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 110.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 112.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 114.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 116.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 118.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 120.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 122.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 124.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 127.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 129.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 131.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 133.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 135.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 137.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 139.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 141.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 143.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 145.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 147.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 149.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 152.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 154.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 156.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 158.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 160.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 162.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 164.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 166.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 168.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 170.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 172.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 174.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 177.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 179.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 181.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 183.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 185.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 187.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 189.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 191.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 1.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 193.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 195.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 197.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 199.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 201.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 203.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 206.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 208.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 210.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 212.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 214.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 216.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 218.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 220.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
5.0, 1.0, 0.0, 222.0, 0.2, 0.8299944444444445, 4.477611940298507, 3.7163930348258702, 0.0, 0.0, 0.0, 1200.0, 1.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 200.0, 200.0, 0.0
